Tiempo,ID,PosX,PosY,Masa,Activa
12.37,1,14.8674,32.231,2,1
12.37,2,95.518,86.8395,3,1
12.37,3,50.6969,32.2007,1.5,1
12.37,4,88.76,48.2569,2.5,1
12.38,1,14.7809,32.105,2,1
12.38,2,95.6203,86.7664,3,1
12.38,3,50.5955,32.264,1.5,1
12.38,4,88.9,48.3188,2.5,1
12.39,1,14.6944,31.9789,2,1
12.39,2,95.7227,86.6933,3,1
12.39,3,50.4941,32.3273,1.5,1
12.39,4,89.04,48.3806,2.5,1
12.4,1,14.608,31.8529,2,1
12.4,2,95.825,86.6202,3,1
12.4,3,50.3927,32.3905,1.5,1
12.4,4,89.18,48.4425,2.5,1
12.41,1,14.5215,31.7269,2,1
12.41,2,95.9273,86.5471,3,1
12.41,3,50.2913,32.4538,1.5,1
12.41,4,89.32,48.5044,2.5,1
12.42,1,14.435,31.6009,2,1
12.42,2,96.0297,86.474,3,1
12.42,3,50.1899,32.517,1.5,1
12.42,4,89.46,48.5663,2.5,1
12.43,1,14.3486,31.4749,2,1
12.43,2,96.132,86.4009,3,1
12.43,3,50.0885,32.5803,1.5,1
12.43,4,89.6,48.6281,2.5,1
12.44,1,14.2621,31.3488,2,1
12.44,2,96.2344,86.3278,3,1
12.44,3,49.9871,32.6436,1.5,1
12.44,4,89.74,48.69,2.5,1
12.45,1,14.1756,31.2228,2,1
12.45,2,96.3367,86.2547,3,1
12.45,3,49.8857,32.7068,1.5,1
12.45,4,89.88,48.7519,2.5,1
12.46,1,14.0892,31.0968,2,1
12.46,2,96.4391,86.1816,3,1
12.46,3,49.7842,32.7701,1.5,1
12.46,4,90.02,48.8138,2.5,1
12.47,1,14.0027,30.9708,2,1
12.47,2,96.5414,86.1085,3,1
12.47,3,49.6828,32.8334,1.5,1
12.47,4,90.16,48.8756,2.5,1
12.48,1,13.9162,30.8448,2,1
12.48,2,96.6438,86.0354,3,1
12.48,3,49.5814,32.8966,1.5,1
12.48,4,90.3,48.9375,2.5,1
12.49,1,13.8298,30.7188,2,1
12.49,2,96.7461,85.9623,3,1
12.49,3,49.48,32.9599,1.5,1
12.49,4,90.44,48.9994,2.5,1
12.5,1,13.7433,30.5927,2,1
12.5,2,96.8485,85.8892,3,1
12.5,3,49.3786,33.0231,1.5,1
12.5,4,90.58,49.0613,2.5,1
12.51,1,13.6568,30.4667,2,1
12.51,2,96.9508,85.8161,3,1
12.51,3,49.2772,33.0864,1.5,1
12.51,4,90.72,49.1231,2.5,1
12.52,1,13.5704,30.3407,2,1
12.52,2,97,85.743,3,1
12.52,3,49.1758,33.1497,1.5,1
12.52,4,90.86,49.185,2.5,1
12.53,1,13.4839,30.2147,2,1
12.53,2,96.8977,85.6699,3,1
12.53,3,49.0744,33.2129,1.5,1
12.53,4,91,49.2469,2.5,1
12.54,1,13.3975,30.0887,2,1
12.54,2,96.7953,85.5968,3,1
12.54,3,48.973,33.2762,1.5,1
12.54,4,91.14,49.3088,2.5,1
12.55,1,13.311,29.9626,2,1
12.55,2,96.693,85.5237,3,1
12.55,3,48.8716,33.3395,1.5,1
12.55,4,91.28,49.3706,2.5,1
12.56,1,13.2245,29.8366,2,1
12.56,2,96.5906,85.4506,3,1
12.56,3,48.7702,33.4027,1.5,1
12.56,4,91.42,49.4325,2.5,1
12.57,1,13.1381,29.7106,2,1
12.57,2,96.4883,85.3775,3,1
12.57,3,48.6688,33.466,1.5,1
12.57,4,91.56,49.4944,2.5,1
12.58,1,13.0516,29.5846,2,1
12.58,2,96.3859,85.3044,3,1
12.58,3,48.5674,33.5292,1.5,1
12.58,4,91.7,49.5563,2.5,1
12.59,1,12.9651,29.4586,2,1
12.59,2,96.2836,85.2313,3,1
12.59,3,48.466,33.5925,1.5,1
12.59,4,91.84,49.6181,2.5,1
12.6,1,12.8787,29.3325,2,1
12.6,2,96.1812,85.1582,3,1
12.6,3,48.3646,33.6558,1.5,1
12.6,4,91.98,49.68,2.5,1
12.61,1,12.7922,29.2065,2,1
12.61,2,96.0789,85.0851,3,1
12.61,3,48.2632,33.719,1.5,1
12.61,4,92.12,49.7419,2.5,1
12.62,1,12.7057,29.0805,2,1
12.62,2,95.9765,85.012,3,1
12.62,3,48.1618,33.7823,1.5,1
12.62,4,92.26,49.8038,2.5,1
12.63,1,12.6193,28.9545,2,1
12.63,2,95.8742,84.9389,3,1
12.63,3,48.0604,33.8456,1.5,1
12.63,4,92.4,49.8656,2.5,1
12.64,1,12.5328,28.8285,2,1
12.64,2,95.7719,84.8658,3,1
12.64,3,47.959,33.9088,1.5,1
12.64,4,92.54,49.9275,2.5,1
12.65,1,12.4463,28.7024,2,1
12.65,2,95.6695,84.7927,3,1
12.65,3,47.8576,33.9721,1.5,1
12.65,4,92.68,49.9894,2.5,1
12.66,1,12.3599,28.5764,2,1
12.66,2,95.5672,84.7196,3,1
12.66,3,47.7562,34.0353,1.5,1
12.66,4,92.82,50.0513,2.5,1
12.67,1,12.2734,28.4504,2,1
12.67,2,95.4648,84.6465,3,1
12.67,3,47.6548,34.0986,1.5,1
12.67,4,92.96,50.1131,2.5,1
12.68,1,12.1869,28.3244,2,1
12.68,2,95.3625,84.5735,3,1
12.68,3,47.5534,34.1619,1.5,1
12.68,4,93.1,50.175,2.5,1
12.69,1,12.1005,28.1984,2,1
12.69,2,95.2601,84.5004,3,1
12.69,3,47.452,34.2251,1.5,1
12.69,4,93.24,50.2369,2.5,1
12.7,1,12.014,28.0724,2,1
12.7,2,95.1578,84.4273,3,1
12.7,3,47.3506,34.2884,1.5,1
12.7,4,93.38,50.2988,2.5,1
12.71,1,11.9275,27.9463,2,1
12.71,2,95.0554,84.3542,3,1
12.71,3,47.2492,34.3517,1.5,1
12.71,4,93.52,50.3606,2.5,1
12.72,1,11.8411,27.8203,2,1
12.72,2,94.9531,84.2811,3,1
12.72,3,47.1478,34.4149,1.5,1
12.72,4,93.66,50.4225,2.5,1
12.73,1,11.7546,27.6943,2,1
12.73,2,94.8508,84.208,3,1
12.73,3,47.0464,34.4782,1.5,1
12.73,4,93.8,50.4844,2.5,1
12.74,1,11.6682,27.5683,2,1
12.74,2,94.7484,84.1349,3,1
12.74,3,46.945,34.5414,1.5,1
12.74,4,93.94,50.5463,2.5,1
12.75,1,11.5817,27.4423,2,1
12.75,2,94.6461,84.0618,3,1
12.75,3,46.8436,34.6047,1.5,1
12.75,4,94.08,50.6081,2.5,1
12.76,1,11.4952,27.3162,2,1
12.76,2,94.5437,83.9887,3,1
12.76,3,46.7422,34.668,1.5,1
12.76,4,94.22,50.67,2.5,1
12.77,1,11.4088,27.1902,2,1
12.77,2,94.4414,83.9156,3,1
12.77,3,46.6408,34.7312,1.5,1
12.77,4,94.36,50.7319,2.5,1
12.78,1,11.3223,27.0642,2,1
12.78,2,94.339,83.8425,3,1
12.78,3,46.5394,34.7945,1.5,1
12.78,4,94.5,50.7938,2.5,1
12.79,1,11.2358,26.9382,2,1
12.79,2,94.2367,83.7694,3,1
12.79,3,46.4379,34.8578,1.5,1
12.79,4,94.64,50.8556,2.5,1
12.8,1,11.1494,26.8122,2,1
12.8,2,94.1343,83.6963,3,1
12.8,3,46.3365,34.921,1.5,1
12.8,4,94.78,50.9175,2.5,1
12.81,1,11.0629,26.6861,2,1
12.81,2,94.032,83.6232,3,1
12.81,3,46.2351,34.9843,1.5,1
12.81,4,94.92,50.9794,2.5,1
12.82,1,10.9764,26.5601,2,1
12.82,2,93.9296,83.5501,3,1
12.82,3,46.1337,35.0475,1.5,1
12.82,4,95.06,51.0413,2.5,1
12.83,1,10.89,26.4341,2,1
12.83,2,93.8273,83.477,3,1
12.83,3,46.0323,35.1108,1.5,1
12.83,4,95.2,51.1031,2.5,1
12.84,1,10.8035,26.3081,2,1
12.84,2,93.725,83.4039,3,1
12.84,3,45.9309,35.1741,1.5,1
12.84,4,95.34,51.165,2.5,1
12.85,1,10.717,26.1821,2,1
12.85,2,93.6226,83.3308,3,1
12.85,3,45.8295,35.2373,1.5,1
12.85,4,95.48,51.2269,2.5,1
12.86,1,10.6306,26.056,2,1
12.86,2,93.5203,83.2577,3,1
12.86,3,45.7281,35.3006,1.5,1
12.86,4,95.62,51.2888,2.5,1
12.87,1,10.5441,25.93,2,1
12.87,2,93.4179,83.1846,3,1
12.87,3,45.6267,35.3638,1.5,1
12.87,4,95.76,51.3506,2.5,1
12.88,1,10.4576,25.804,2,1
12.88,2,93.3156,83.1115,3,1
12.88,3,45.5253,35.4271,1.5,1
12.88,4,95.9,51.4125,2.5,1
12.89,1,10.3712,25.678,2,1
12.89,2,93.2132,83.0384,3,1
12.89,3,45.4239,35.4904,1.5,1
12.89,4,96.04,51.4744,2.5,1
12.9,1,10.2847,25.552,2,1
12.9,2,93.1109,82.9653,3,1
12.9,3,45.3225,35.5536,1.5,1
12.9,4,96.18,51.5363,2.5,1
12.91,1,10.1983,25.4259,2,1
12.91,2,93.0085,82.8922,3,1
12.91,3,45.2211,35.6169,1.5,1
12.91,4,96.32,51.5981,2.5,1
12.92,1,10.1118,25.2999,2,1
12.92,2,92.9062,82.8191,3,1
12.92,3,45.1197,35.6802,1.5,1
12.92,4,96.46,51.66,2.5,1
12.93,1,10.0253,25.1739,2,1
12.93,2,92.8038,82.746,3,1
12.93,3,45.0183,35.7434,1.5,1
12.93,4,96.6,51.7219,2.5,1
12.94,1,9.93886,25.0479,2,1
12.94,2,92.7015,82.6729,3,1
12.94,3,44.9169,35.8067,1.5,1
12.94,4,96.74,51.7838,2.5,1
12.95,1,9.85239,24.9219,2,1
12.95,2,92.5992,82.5998,3,1
12.95,3,44.8155,35.8699,1.5,1
12.95,4,96.88,51.8456,2.5,1
12.96,1,9.76593,24.7959,2,1
12.96,2,92.4968,82.5267,3,1
12.96,3,44.7141,35.9332,1.5,1
12.96,4,97.02,51.9075,2.5,1
12.97,1,9.67946,24.6698,2,1
12.97,2,92.3945,82.4536,3,1
12.97,3,44.6127,35.9965,1.5,1
12.97,4,97.16,51.9694,2.5,1
12.98,1,9.593,24.5438,2,1
12.98,2,92.2921,82.3805,3,1
12.98,3,44.5113,36.0597,1.5,1
12.98,4,97.2,52.0313,2.5,1
12.99,1,9.50653,24.4178,2,1
12.99,2,92.1898,82.3074,3,1
12.99,3,44.4099,36.123,1.5,1
12.99,4,97.06,52.0931,2.5,1
13,1,9.42007,24.2918,2,1
13,2,92.0874,82.2343,3,1
13,3,44.3085,36.1863,1.5,1
13,4,96.92,52.155,2.5,1
13.01,1,9.3336,24.1658,2,1
13.01,2,91.9851,82.1612,3,1
13.01,3,44.2071,36.2495,1.5,1
13.01,4,96.78,52.2169,2.5,1
13.02,1,9.24714,24.0397,2,1
13.02,2,91.8827,82.0881,3,1
13.02,3,44.1057,36.3128,1.5,1
13.02,4,96.64,52.2788,2.5,1
13.03,1,9.16067,23.9137,2,1
13.03,2,91.7804,82.015,3,1
13.03,3,44.0043,36.376,1.5,1
13.03,4,96.5,52.3406,2.5,1
13.04,1,9.07421,23.7877,2,1
13.04,2,91.6781,81.9419,3,1
13.04,3,43.9029,36.4393,1.5,1
13.04,4,96.36,52.4025,2.5,1
13.05,1,8.98774,23.6617,2,1
13.05,2,91.5757,81.8688,3,1
13.05,3,43.8015,36.5026,1.5,1
13.05,4,96.22,52.4644,2.5,1
13.06,1,8.90128,23.5357,2,1
13.06,2,91.4734,81.7958,3,1
13.06,3,43.7001,36.5658,1.5,1
13.06,4,96.08,52.5263,2.5,1
13.07,1,8.81481,23.4096,2,1
13.07,2,91.371,81.7227,3,1
13.07,3,43.5987,36.6291,1.5,1
13.07,4,95.94,52.5881,2.5,1
13.08,1,8.72835,23.2836,2,1
13.08,2,91.2687,81.6496,3,1
13.08,3,43.4973,36.6924,1.5,1
13.08,4,95.8,52.65,2.5,1
13.09,1,8.64188,23.1576,2,1
13.09,2,91.1663,81.5765,3,1
13.09,3,43.3959,36.7556,1.5,1
13.09,4,95.66,52.7119,2.5,1
13.1,1,8.55542,23.0316,2,1
13.1,2,91.064,81.5034,3,1
13.1,3,43.2945,36.8189,1.5,1
13.1,4,95.52,52.7738,2.5,1
13.11,1,8.46895,22.9056,2,1
13.11,2,90.9616,81.4303,3,1
13.11,3,43.193,36.8821,1.5,1
13.11,4,95.38,52.8356,2.5,1
13.12,1,8.38249,22.7795,2,1
13.12,2,90.8593,81.3572,3,1
13.12,3,43.0916,36.9454,1.5,1
13.12,4,95.24,52.8975,2.5,1
13.13,1,8.29602,22.6535,2,1
13.13,2,90.7569,81.2841,3,1
13.13,3,42.9902,37.0087,1.5,1
13.13,4,95.1,52.9594,2.5,1
13.14,1,8.20956,22.5275,2,1
13.14,2,90.6546,81.211,3,1
13.14,3,42.8888,37.0719,1.5,1
13.14,4,94.96,53.0213,2.5,1
13.15,1,8.12309,22.4015,2,1
13.15,2,90.5523,81.1379,3,1
13.15,3,42.7874,37.1352,1.5,1
13.15,4,94.82,53.0831,2.5,1
13.16,1,8.03663,22.2755,2,1
13.16,2,90.4499,81.0648,3,1
13.16,3,42.686,37.1985,1.5,1
13.16,4,94.68,53.145,2.5,1
13.17,1,7.95016,22.1495,2,1
13.17,2,90.3476,80.9917,3,1
13.17,3,42.5846,37.2617,1.5,1
13.17,4,94.54,53.2069,2.5,1
13.18,1,7.8637,22.0234,2,1
13.18,2,90.2452,80.9186,3,1
13.18,3,42.4832,37.325,1.5,1
13.18,4,94.4,53.2688,2.5,1
13.19,1,7.77723,21.8974,2,1
13.19,2,90.1429,80.8455,3,1
13.19,3,42.3818,37.3882,1.5,1
13.19,4,94.26,53.3306,2.5,1
13.2,1,7.69077,21.7714,2,1
13.2,2,90.0405,80.7724,3,1
13.2,3,42.2804,37.4515,1.5,1
13.2,4,94.12,53.3925,2.5,1
13.21,1,7.6043,21.6454,2,1
13.21,2,89.9382,80.6993,3,1
13.21,3,42.179,37.5148,1.5,1
13.21,4,93.98,53.4544,2.5,1
13.22,1,7.51784,21.5194,2,1
13.22,2,89.8358,80.6262,3,1
13.22,3,42.0776,37.578,1.5,1
13.22,4,93.84,53.5163,2.5,1
13.23,1,7.43137,21.3933,2,1
13.23,2,89.7335,80.5531,3,1
13.23,3,41.9762,37.6413,1.5,1
13.23,4,93.7,53.5781,2.5,1
13.24,1,7.34491,21.2673,2,1
13.24,2,89.6312,80.48,3,1
13.24,3,41.8748,37.7046,1.5,1
13.24,4,93.56,53.64,2.5,1
13.25,1,7.25844,21.1413,2,1
13.25,2,89.5288,80.4069,3,1
13.25,3,41.7734,37.7678,1.5,1
13.25,4,93.42,53.7019,2.5,1
13.26,1,7.17198,21.0153,2,1
13.26,2,89.4265,80.3338,3,1
13.26,3,41.672,37.8311,1.5,1
13.26,4,93.28,53.7638,2.5,1
13.27,1,7.08551,20.8893,2,1
13.27,2,89.3241,80.2607,3,1
13.27,3,41.5706,37.8943,1.5,1
13.27,4,93.14,53.8256,2.5,1
13.28,1,6.99905,20.7632,2,1
13.28,2,89.2218,80.1876,3,1
13.28,3,41.4692,37.9576,1.5,1
13.28,4,93,53.8875,2.5,1
13.29,1,6.91258,20.6372,2,1
13.29,2,89.1194,80.1145,3,1
13.29,3,41.3678,38.0209,1.5,1
13.29,4,92.86,53.9494,2.5,1
13.3,1,6.82612,20.5112,2,1
13.3,2,89.0171,80.0414,3,1
13.3,3,41.2664,38.0841,1.5,1
13.3,4,92.72,54.0113,2.5,1
13.31,1,6.73965,20.3852,2,1
13.31,2,88.9147,79.9683,3,1
13.31,3,41.165,38.1474,1.5,1
13.31,4,92.58,54.0731,2.5,1
13.32,1,6.65319,20.2592,2,1
13.32,2,88.8124,79.8952,3,1
13.32,3,41.0636,38.2106,1.5,1
13.32,4,92.44,54.135,2.5,1
13.33,1,6.56672,20.1331,2,1
13.33,2,88.71,79.8221,3,1
13.33,3,40.9622,38.2739,1.5,1
13.33,4,92.3,54.1969,2.5,1
13.34,1,6.48026,20.0071,2,1
13.34,2,88.6077,79.749,3,1
13.34,3,40.8608,38.3372,1.5,1
13.34,4,92.16,54.2588,2.5,1
13.35,1,6.39379,19.8811,2,1
13.35,2,88.5054,79.6759,3,1
13.35,3,40.7594,38.4004,1.5,1
13.35,4,92.02,54.3206,2.5,1
13.36,1,6.30733,19.7551,2,1
13.36,2,88.403,79.6028,3,1
13.36,3,40.658,38.4637,1.5,1
13.36,4,91.88,54.3825,2.5,1
13.37,1,6.22086,19.6291,2,1
13.37,2,88.3007,79.5297,3,1
13.37,3,40.5566,38.527,1.5,1
13.37,4,91.74,54.4444,2.5,1
13.38,1,6.1344,19.5031,2,1
13.38,2,88.1983,79.4566,3,1
13.38,3,40.4552,38.5902,1.5,1
13.38,4,91.6,54.5063,2.5,1
13.39,1,6.04793,19.377,2,1
13.39,2,88.096,79.3835,3,1
13.39,3,40.3538,38.6535,1.5,1
13.39,4,91.46,54.5681,2.5,1
13.4,1,5.96147,19.251,2,1
13.4,2,87.9936,79.3104,3,1
13.4,3,40.2524,38.7167,1.5,1
13.4,4,91.32,54.63,2.5,1
13.41,1,5.875,19.125,2,1
13.41,2,87.8913,79.2373,3,1
13.41,3,40.151,38.78,1.5,1
13.41,4,91.18,54.6919,2.5,1
13.42,1,5.78854,18.999,2,1
13.42,2,87.7889,79.1642,3,1
13.42,3,40.0496,38.8433,1.5,1
13.42,4,91.04,54.7538,2.5,1
13.43,1,5.70207,18.873,2,1
13.43,2,87.6866,79.0912,3,1
13.43,3,39.9482,38.9065,1.5,1
13.43,4,90.9,54.8156,2.5,1
13.44,1,5.61561,18.7469,2,1
13.44,2,87.5842,79.0181,3,1
13.44,3,39.8467,38.9698,1.5,1
13.44,4,90.76,54.8775,2.5,1
13.45,1,5.52914,18.6209,2,1
13.45,2,87.4819,78.945,3,1
13.45,3,39.7453,39.0331,1.5,1
13.45,4,90.62,54.9394,2.5,1
13.46,1,5.44268,18.4949,2,1
13.46,2,87.3796,78.8719,3,1
13.46,3,39.6439,39.0963,1.5,1
13.46,4,90.48,55.0013,2.5,1
13.47,1,5.35621,18.3689,2,1
13.47,2,87.2772,78.7988,3,1
13.47,3,39.5425,39.1596,1.5,1
13.47,4,90.34,55.0631,2.5,1
13.48,1,5.26975,18.2429,2,1
13.48,2,87.1749,78.7257,3,1
13.48,3,39.4411,39.2228,1.5,1
13.48,4,90.2,55.125,2.5,1
13.49,1,5.18328,18.1168,2,1
13.49,2,87.0725,78.6526,3,1
13.49,3,39.3397,39.2861,1.5,1
13.49,4,90.06,55.1869,2.5,1
13.5,1,5.09682,17.9908,2,1
13.5,2,86.9702,78.5795,3,1
13.5,3,39.2383,39.3494,1.5,1
13.5,4,89.92,55.2488,2.5,1
13.51,1,5.01035,17.8648,2,1
13.51,2,86.8678,78.5064,3,1
13.51,3,39.1369,39.4126,1.5,1
13.51,4,89.78,55.3106,2.5,1
13.52,1,4.92389,17.7388,2,1
13.52,2,86.7655,78.4333,3,1
13.52,3,39.0355,39.4759,1.5,1
13.52,4,89.64,55.3725,2.5,1
13.53,1,4.83742,17.6128,2,1
13.53,2,86.6631,78.3602,3,1
13.53,3,38.9341,39.5392,1.5,1
13.53,4,89.5,55.4344,2.5,1
13.54,1,4.75096,17.4867,2,1
13.54,2,86.5608,78.2871,3,1
13.54,3,38.8327,39.6024,1.5,1
13.54,4,89.36,55.4963,2.5,1
13.55,1,4.66449,17.3607,2,1
13.55,2,86.4585,78.214,3,1
13.55,3,38.7313,39.6657,1.5,1
13.55,4,89.22,55.5581,2.5,1
13.56,1,4.57803,17.2347,2,1
13.56,2,86.3561,78.1409,3,1
13.56,3,38.6299,39.7289,1.5,1
13.56,4,89.08,55.62,2.5,1
13.57,1,4.49156,17.1087,2,1
13.57,2,86.2538,78.0678,3,1
13.57,3,38.5285,39.7922,1.5,1
13.57,4,88.94,55.6819,2.5,1
13.58,1,4.4051,16.9827,2,1
13.58,2,86.1514,77.9947,3,1
13.58,3,38.4271,39.8555,1.5,1
13.58,4,88.8,55.7438,2.5,1
13.59,1,4.31863,16.8566,2,1
13.59,2,86.0491,77.9216,3,1
13.59,3,38.3257,39.9187,1.5,1
13.59,4,88.66,55.8056,2.5,1
13.6,1,4.23217,16.7306,2,1
13.6,2,85.9467,77.8485,3,1
13.6,3,38.2243,39.982,1.5,1
13.6,4,88.52,55.8675,2.5,1
13.61,1,4.1457,16.6046,2,1
13.61,2,85.8444,77.7754,3,1
13.61,3,38.1229,40.0453,1.5,1
13.61,4,88.38,55.9294,2.5,1
13.62,1,4.05924,16.4786,2,1
13.62,2,85.742,77.7023,3,1
13.62,3,38.0215,40.1085,1.5,1
13.62,4,88.24,55.9913,2.5,1
13.63,1,3.97277,16.3526,2,1
13.63,2,85.6397,77.6292,3,1
13.63,3,37.9201,40.1718,1.5,1
13.63,4,88.1,56.0531,2.5,1
13.64,1,3.88631,16.2266,2,1
13.64,2,85.5373,77.5561,3,1
13.64,3,37.8187,40.235,1.5,1
13.64,4,87.96,56.115,2.5,1
13.65,1,3.79984,16.1005,2,1
13.65,2,85.435,77.483,3,1
13.65,3,37.7173,40.2983,1.5,1
13.65,4,87.82,56.1769,2.5,1
13.66,1,3.71338,15.9745,2,1
13.66,2,85.3327,77.4099,3,1
13.66,3,37.6159,40.3616,1.5,1
13.66,4,87.68,56.2388,2.5,1
13.67,1,3.62691,15.8485,2,1
13.67,2,85.2303,77.3368,3,1
13.67,3,37.5145,40.4248,1.5,1
13.67,4,87.54,56.3006,2.5,1
13.68,1,3.54045,15.7225,2,1
13.68,2,85.128,77.2637,3,1
13.68,3,37.4131,40.4881,1.5,1
13.68,4,87.4,56.3625,2.5,1
13.69,1,3.45398,15.5965,2,1
13.69,2,85.0256,77.1906,3,1
13.69,3,37.3117,40.5514,1.5,1
13.69,4,87.26,56.4244,2.5,1
13.7,1,3.36752,15.4704,2,1
13.7,2,84.9233,77.1175,3,1
13.7,3,37.2103,40.6146,1.5,1
13.7,4,87.12,56.4863,2.5,1
13.71,1,3.28105,15.3444,2,1
13.71,2,84.8209,77.0444,3,1
13.71,3,37.1089,40.6779,1.5,1
13.71,4,86.98,56.5481,2.5,1
13.72,1,3.19459,15.2184,2,1
13.72,2,84.7186,76.9713,3,1
13.72,3,37.0075,40.7411,1.5,1
13.72,4,86.84,56.61,2.5,1
13.73,1,3.10812,15.0924,2,1
13.73,2,84.6162,76.8982,3,1
13.73,3,36.9061,40.8044,1.5,1
13.73,4,86.7,56.6719,2.5,1
13.74,1,3.02166,14.9664,2,1
13.74,2,84.5139,76.8251,3,1
13.74,3,36.8047,40.8677,1.5,1
13.74,4,86.56,56.7338,2.5,1
13.75,1,2.93519,14.8403,2,1
13.75,2,84.4115,76.752,3,1
13.75,3,36.7033,40.9309,1.5,1
13.75,4,86.42,56.7956,2.5,1
13.76,1,2.84873,14.7143,2,1
13.76,2,84.3092,76.6789,3,1
13.76,3,36.6019,40.9942,1.5,1
13.76,4,86.28,56.8575,2.5,1
13.77,1,2.76226,14.5883,2,1
13.77,2,84.2069,76.6058,3,1
13.77,3,36.5004,41.0574,1.5,1
13.77,4,86.14,56.9194,2.5,1
13.78,1,2.6758,14.4623,2,1
13.78,2,84.1045,76.5327,3,1
13.78,3,36.399,41.1207,1.5,1
13.78,4,86,56.9813,2.5,1
13.79,1,2.58933,14.3363,2,1
13.79,2,84.0022,76.4596,3,1
13.79,3,36.2976,41.184,1.5,1
13.79,4,85.86,57.0431,2.5,1
13.8,1,2.50287,14.2102,2,1
13.8,2,83.8998,76.3865,3,1
13.8,3,36.1962,41.2472,1.5,1
13.8,4,85.72,57.105,2.5,1
13.81,1,2.5,14.0842,2,1
13.81,2,83.7975,76.3135,3,1
13.81,3,36.0948,41.3105,1.5,1
13.81,4,85.58,57.1669,2.5,1
13.82,1,2.58646,13.9582,2,1
13.82,2,83.6951,76.2404,3,1
13.82,3,35.9934,41.3738,1.5,1
13.82,4,85.44,57.2288,2.5,1
13.83,1,2.67293,13.8322,2,1
13.83,2,83.5928,76.1673,3,1
13.83,3,35.892,41.437,1.5,1
13.83,4,85.3,57.2906,2.5,1
13.84,1,2.75939,13.7062,2,1
13.84,2,83.4904,76.0942,3,1
13.84,3,35.7906,41.5003,1.5,1
13.84,4,85.16,57.3525,2.5,1
13.85,1,2.84586,13.5802,2,1
13.85,2,83.3881,76.0211,3,1
13.85,3,35.6892,41.5635,1.5,1
13.85,4,85.02,57.4144,2.5,1
13.86,1,2.93232,13.4541,2,1
13.86,2,83.2858,75.948,3,1
13.86,3,35.5878,41.6268,1.5,1
13.86,4,84.88,57.4763,2.5,1
13.87,1,3.01879,13.3281,2,1
13.87,2,83.1834,75.8749,3,1
13.87,3,35.4864,41.6901,1.5,1
13.87,4,84.74,57.5381,2.5,1
13.88,1,3.10525,13.2021,2,1
13.88,2,83.0811,75.8018,3,1
13.88,3,35.385,41.7533,1.5,1
13.88,4,84.6,57.6,2.5,1
13.89,1,3.19172,13.0761,2,1
13.89,2,82.9787,75.7287,3,1
13.89,3,35.2836,41.8166,1.5,1
13.89,4,84.46,57.6619,2.5,1
13.9,1,3.27818,12.9501,2,1
13.9,2,82.8764,75.6556,3,1
13.9,3,35.1822,41.8799,1.5,1
13.9,4,84.32,57.7238,2.5,1
13.91,1,3.36465,12.824,2,1
13.91,2,82.774,75.5825,3,1
13.91,3,35.0808,41.9431,1.5,1
13.91,4,84.18,57.7856,2.5,1
13.92,1,3.45111,12.698,2,1
13.92,2,82.6717,75.5094,3,1
13.92,3,34.9794,42.0064,1.5,1
13.92,4,84.04,57.8475,2.5,1
13.93,1,3.53758,12.572,2,1
13.93,2,82.5693,75.4363,3,1
13.93,3,34.878,42.0696,1.5,1
13.93,4,83.9,57.9094,2.5,1
13.94,1,3.62404,12.446,2,1
13.94,2,82.467,75.3632,3,1
13.94,3,34.7766,42.1329,1.5,1
13.94,4,83.76,57.9713,2.5,1
13.95,1,3.71051,12.32,2,1
13.95,2,82.3646,75.2901,3,1
13.95,3,34.6752,42.1962,1.5,1
13.95,4,83.62,58.0331,2.5,1
13.96,1,3.79697,12.1939,2,1
13.96,2,82.2623,75.217,3,1
13.96,3,34.5738,42.2594,1.5,1
13.96,4,83.48,58.095,2.5,1
13.97,1,3.88344,12.0679,2,1
13.97,2,82.16,75.1439,3,1
13.97,3,34.4724,42.3227,1.5,1
13.97,4,83.34,58.1569,2.5,1
13.98,1,3.9699,11.9419,2,1
13.98,2,82.0576,75.0708,3,1
13.98,3,34.371,42.386,1.5,1
13.98,4,83.2,58.2188,2.5,1
13.99,1,4.05637,11.8159,2,1
13.99,2,81.9553,74.9977,3,1
13.99,3,34.2696,42.4492,1.5,1
13.99,4,83.06,58.2806,2.5,1
14,1,4.14283,11.6899,2,1
14,2,81.8529,74.9246,3,1
14,3,34.1682,42.5125,1.5,1
14,4,82.92,58.3425,2.5,1
14.01,1,4.2293,11.5638,2,1
14.01,2,81.7506,74.8515,3,1
14.01,3,34.0668,42.5757,1.5,1
14.01,4,82.78,58.4044,2.5,1
14.02,1,4.31576,11.4378,2,1
14.02,2,81.6482,74.7784,3,1
14.02,3,33.9654,42.639,1.5,1
14.02,4,82.64,58.4663,2.5,1
14.03,1,4.40223,11.3118,2,1
14.03,2,81.5459,74.7053,3,1
14.03,3,33.864,42.7023,1.5,1
14.03,4,82.5,58.5281,2.5,1
14.04,1,4.48869,11.1858,2,1
14.04,2,81.4435,74.6322,3,1
14.04,3,33.7626,42.7655,1.5,1
14.04,4,82.36,58.59,2.5,1
14.05,1,4.57516,11.0598,2,1
14.05,2,81.3412,74.5591,3,1
14.05,3,33.6612,42.8288,1.5,1
14.05,4,82.22,58.6519,2.5,1
14.06,1,4.66162,10.9338,2,1
14.06,2,81.2388,74.486,3,1
14.06,3,33.5598,42.8921,1.5,1
14.06,4,82.08,58.7138,2.5,1
